respondent_id,religiosity,social_activities,social_meetings,discuss_matters
131554,0,3,4,
131555,1,4,5,
131556,5,3,3,
131557,7,1,6,
131558,9,3,6,
131559,7,4,4,
131560,9,1,2,
131561,0,4,4,
131562,1,2,6,
131563,5,4,4,
131564,2,3,6,
131565,3,3,7,
131566,5,2,6,
131567,9,5,7,
131568,6,3,5,
131569,1,3,5,
131570,10,5,88,
131571,0,3,6,
131572,2,3,6,
131573,6,2,2,
131574,8,2,2,
131575,2,3,4,
131576,7,4,7,
131577,6,3,6,
131578,2,2,2,
131579,0,2,5,
131580,5,1,5,
131581,3,3,4,
131582,4,3,5,
131583,7,2,5,
131584,1,3,6,
131585,0,3,6,
131586,1,2,4,
131587,0,4,6,
131588,9,4,6,
131589,0,2,5,
131590,4,5,7,
131591,9,2,3,
131592,1,3,4,
131593,2,3,3,
131594,6,2,4,
131595,1,3,7,
131596,6,2,4,
131597,8,2,4,
131598,0,3,7,
131599,3,2,4,
131600,0,2,4,
131601,9,3,7,
131602,10,4,6,
131603,0,2,6,
131604,6,3,5,
131605,3,3,4,
131606,7,5,6,
131607,8,4,7,
131608,0,2,5,
131609,4,3,3,
131610,0,2,4,
131611,7,2,4,
131612,4,1,4,
131613,5,3,2,
131614,0,5,2,
131615,3,5,6,
131616,8,1,6,
131617,2,2,3,
131618,2,5,5,
131619,10,1,5,
131620,7,3,6,
131621,2,4,5,
131622,3,3,6,
131623,1,3,6,
131624,8,3,5,
131625,1,1,5,
131626,7,2,3,
131627,6,4,3,
131628,4,1,6,
131629,8,4,4,
131630,7,1,2,
131631,10,5,5,
131632,5,2,6,
131633,2,2,3,
131634,0,3,5,
131635,0,1,4,
131636,1,3,6,
131637,0,2,6,
131638,5,4,6,
131639,5,3,6,
131640,0,3,4,
131641,7,3,6,
131642,7,3,6,
131643,6,4,7,
131644,8,3,5,
131645,5,3,6,
131646,0,1,4,
131647,6,3,4,
131648,3,2,5,
131649,9,2,5,
131650,6,3,5,
131651,5,1,4,
131652,0,4,6,
131653,0,4,3,
131654,5,2,2,
131655,1,3,6,
131656,4,3,5,
131657,0,2,3,
131658,8,4,3,
131659,0,4,6,
131660,6,3,6,
131661,8,1,6,
131662,7,3,4,
131663,9,2,4,
131664,6,4,6,
131665,10,3,7,
131666,7,1,3,
131667,8,5,5,
131668,7,5,6,
131669,1,3,3,
131670,5,2,7,
131671,1,2,4,
131672,3,2,5,
131673,0,1,2,
131674,2,5,7,
131675,4,1,4,
131676,8,2,4,
131677,1,2,4,
131678,8,4,6,
131679,4,3,5,
131680,6,2,4,
131681,9,5,6,
131682,6,3,7,
131683,6,2,4,
131684,4,3,4,
131685,7,3,4,
131686,7,3,7,
131687,8,3,6,
131688,0,3,3,
131689,8,2,3,
131690,0,2,5,
131691,6,2,6,
131692,8,4,6,
131693,8,3,5,
131694,4,4,2,
131695,7,3,6,
131696,10,3,2,
131697,9,2,6,
131698,6,2,6,
131699,1,2,4,
131700,1,3,6,
131701,4,3,3,
131702,2,3,5,
131703,4,3,4,
131704,6,3,5,
131705,0,2,5,
131706,10,1,4,
131707,9,1,6,
131708,6,2,3,
131709,3,3,5,
131710,8,3,5,
131711,5,2,4,
131712,10,2,5,
131713,7,3,6,
131714,7,3,6,
131715,8,2,6,
131716,5,2,5,
131717,3,1,7,
131718,5,3,4,
131719,3,3,6,
131720,5,3,5,
131721,7,2,3,
131722,4,3,4,
131723,0,3,6,
131724,7,3,6,
131725,9,3,4,
131726,3,2,4,
131727,1,4,6,
131728,7,1,4,
131729,5,3,6,
131730,9,3,3,
131731,2,3,6,
131732,0,3,5,
131733,9,2,3,
131734,2,1,4,
131735,9,3,4,
131736,9,3,5,
131737,9,3,5,
131738,3,3,6,
131739,7,2,3,
131740,2,1,5,
131741,6,4,5,
131742,0,3,3,
131743,3,3,6,
131744,2,3,5,
131745,1,3,5,
131746,0,2,3,
131747,3,1,2,
131748,8,4,5,
131749,8,2,2,
131750,0,4,5,
131751,4,2,2,
131752,1,2,6,
131753,6,3,6,
131754,10,4,6,
131755,8,1,7,
131756,2,3,5,
131757,7,1,6,
131758,5,1,2,
131759,0,2,5,
131760,7,4,5,
131761,9,5,4,
131762,9,3,4,
131763,1,3,5,
131764,4,3,6,
131765,6,4,5,
131766,0,3,6,
131767,7,1,2,
131768,1,3,6,
131769,6,3,6,
131770,8,3,6,
131771,4,3,6,
131772,6,4,6,
131773,10,3,7,
131774,0,3,4,
131775,8,4,6,
131776,0,2,5,
131777,10,4,5,
131778,4,3,6,
131779,8,4,6,
131780,1,2,2,
131781,3,4,7,
131782,0,2,6,
131783,0,3,6,
131784,2,3,6,
131785,5,1,6,
131786,7,3,4,
131787,0,3,6,
131788,1,2,6,
131789,4,3,6,
131790,2,2,4,
131791,2,5,6,
131792,4,1,5,
131793,7,4,2,
131794,3,1,5,
131795,4,2,2,
131796,8,3,4,
131797,6,4,7,
131798,5,2,3,
131799,7,2,6,
131800,5,3,5,
131801,7,4,7,
131802,3,4,5,
131803,6,2,2,
131804,2,3,6,
131805,9,2,4,
131806,4,2,6,
131807,1,2,6,
131808,6,3,3,
131809,9,4,5,
131810,3,3,2,
131811,7,2,6,
131812,6,2,5,
131813,8,2,5,
131814,0,2,2,
131815,1,3,6,
131816,1,2,5,
131817,6,2,5,
131818,0,2,7,
131819,0,4,6,
131820,5,2,5,
131821,2,4,7,
131822,6,3,5,
131823,5,3,4,
131824,0,2,6,
131825,5,2,5,
131826,0,2,3,
131827,5,3,7,
131828,5,3,6,
131829,1,2,6,
131830,0,1,3,
131831,6,2,4,
131832,9,4,4,
131833,10,4,7,
131834,1,3,6,
131835,8,1,6,
131836,0,3,5,
131837,7,2,6,
131838,6,2,6,
131839,0,3,5,
131840,9,1,6,
131841,5,3,4,
131842,7,1,7,
131843,9,3,6,
131844,8,3,4,
131845,0,2,3,
131846,3,4,6,
131847,5,3,6,
131848,5,4,6,
131849,5,3,5,
131850,6,2,5,
131851,6,2,3,
131852,7,1,2,
131853,7,4,4,
131854,8,3,7,
131855,7,2,5,
131856,1,2,5,
131857,5,3,3,
131858,7,4,6,
131859,10,3,5,
131860,6,3,3,
131861,1,2,5,
131862,1,3,4,
131863,5,5,7,
131864,3,3,5,
131865,6,2,5,
131866,6,2,3,
131867,7,3,6,
131868,8,3,6,
131869,0,1,5,
131870,3,2,6,
131871,8,2,6,
131872,7,4,5,
131873,0,2,7,
131874,3,2,6,
131875,3,1,2,
131876,1,8,3,
131877,1,2,5,
131878,2,2,6,
131879,0,1,3,
131880,8,2,4,
131881,6,5,6,
131882,3,3,4,
131883,1,2,2,
131884,10,5,6,
131885,8,3,6,
131886,6,3,4,
131887,3,3,4,
131888,1,4,7,
131889,6,3,4,
131890,6,3,6,
131891,2,2,6,
131892,3,5,4,
131893,3,8,2,
131894,7,1,3,
131895,1,3,6,
131896,7,4,4,
131897,8,3,5,
131898,6,3,4,
131899,6,2,4,
131900,5,1,7,
131901,6,3,3,
131902,6,2,4,
131903,3,3,7,
131904,8,4,6,
131905,1,3,7,
131906,4,2,6,
131907,10,3,3,
131908,7,3,6,
131909,7,3,6,
131910,2,3,5,
131911,5,3,6,
131912,0,2,2,
131913,4,2,5,
131914,8,3,5,
131915,8,2,6,
131916,9,3,4,
131917,0,2,3,
131918,0,3,6,
131919,0,4,6,
131920,5,3,4,
131921,6,3,5,
131922,7,2,5,
131923,7,2,3,
131924,1,2,5,
131925,6,4,7,
131926,7,3,6,
131927,7,2,4,
131928,1,4,6,
131929,0,8,2,
131930,1,4,6,
131931,3,3,5,
131932,5,1,5,
131933,0,2,5,
131934,6,4,7,
131935,0,4,7,
131936,0,1,1,
131937,10,1,2,
131938,8,1,4,
131939,4,2,5,
131940,1,2,2,
131941,0,2,5,
131942,8,2,7,
131943,1,3,6,
131944,8,3,3,
131945,8,2,6,
131946,1,3,6,
131947,10,3,5,
131948,9,1,3,
131949,8,3,6,
131950,0,2,5,
131951,3,2,6,
131952,5,3,7,
131953,0,1,2,
131954,5,3,6,
131955,8,2,3,
131956,10,3,4,
131957,7,2,6,
131958,0,4,7,
131959,0,1,4,
131960,7,2,3,
131961,10,4,3,
131962,1,2,6,
131963,9,3,6,
131964,3,3,5,
131965,0,3,6,
131966,7,3,4,
131967,7,4,6,
131968,4,3,5,
131969,2,2,6,
131970,5,4,6,
131971,0,1,5,
131972,0,3,5,
131973,4,1,77,
131974,8,1,4,
131975,1,4,7,
131976,0,1,3,
131977,3,3,5,
131978,1,3,5,
131979,7,5,6,
131980,2,2,6,
131981,2,2,6,
131982,7,3,5,
131983,3,2,6,
131984,0,3,6,
131985,6,2,3,
131986,0,4,6,
131987,9,1,3,
131988,6,4,4,
131989,2,3,6,
131990,0,3,2,
131991,10,3,6,
131992,6,2,4,
131993,6,3,3,
131994,5,3,5,
131995,7,2,5,
131996,5,1,2,
131997,0,1,5,
131998,7,1,5,
131999,1,3,6,
132000,0,4,7,
132001,3,3,5,
132002,6,3,6,
132003,8,5,4,
132004,0,3,5,
132005,0,4,7,
132006,6,5,5,
132007,3,2,4,
132008,1,1,3,
132009,3,3,4,
132010,3,2,6,
132011,7,3,7,
132012,2,4,6,
132013,8,2,5,
132014,9,3,5,
132015,6,3,6,
132016,8,2,2,
132017,6,4,5,
132018,8,4,4,
132019,3,2,6,
132020,0,2,2,
132021,0,2,4,
132022,0,2,2,
132023,7,3,3,
132024,3,2,2,
132025,0,2,5,
132026,6,3,5,
132027,7,3,7,
132028,0,4,6,
132029,7,4,4,
132030,1,3,6,
132031,8,4,6,
132032,3,3,4,
132033,8,5,5,
132034,7,3,3,
132035,0,3,6,
132036,0,3,6,
132037,0,2,2,
132038,3,3,5,
132039,5,2,4,
132040,2,4,4,
132041,0,3,5,
132042,7,3,6,
132043,7,3,6,
132044,0,2,5,
132045,1,3,3,
132046,2,3,6,
132047,3,2,6,
132048,2,1,4,
132049,3,3,6,
132050,3,2,4,
132051,7,5,6,
132052,8,3,4,
132053,0,3,7,
132054,9,2,6,
132055,7,2,4,
132056,0,3,2,
132057,2,4,5,
132058,4,2,4,
132059,0,2,5,
132060,2,3,6,
132061,9,4,5,
132062,8,2,4,
132063,4,3,6,
132064,1,3,7,
132065,8,2,6,
132066,4,3,6,
132067,8,4,4,
132068,1,3,5,
132069,4,3,5,
132070,1,4,7,
132071,1,1,3,
132072,5,3,4,
132073,1,2,5,
132074,3,4,6,
132075,7,3,4,
132076,3,2,3,
132077,5,3,4,
132078,1,4,5,
132079,2,2,4,
132080,5,3,7,
132081,0,2,5,
132082,8,3,4,
132083,6,4,6,
132084,3,2,4,
132085,7,2,4,
132086,0,4,6,
132087,1,3,6,
132088,6,1,5,
132089,0,2,6,
132090,5,3,6,
132091,5,5,3,
132092,6,4,5,
132093,4,3,5,
132094,5,3,5,
132095,4,2,6,
132096,4,3,6,
132097,8,1,5,
132098,10,1,2,
132099,10,2,2,
132100,3,3,5,
132101,4,2,6,
132102,0,2,5,
132103,3,2,4,
132104,5,2,5,
132105,1,3,6,
132106,1,3,5,
132107,6,2,3,
132108,6,2,4,
132109,4,4,4,
132110,1,3,6,
132111,5,2,6,
132112,0,2,6,
132113,0,5,6,
132114,7,5,7,
132115,0,3,4,
132116,6,1,5,
132117,6,3,7,
132118,0,2,4,
132119,0,3,7,
132120,2,1,5,
132121,4,2,4,
132122,3,3,4,
132123,3,2,5,
132124,0,2,5,
132125,0,2,4,
132126,7,4,6,
132127,9,4,5,
132128,1,2,6,
132129,4,2,3,
132130,1,3,6,
132131,9,4,6,
132132,8,1,4,
132133,8,3,7,
132134,8,4,5,
132135,0,1,4,
132136,3,3,6,
132137,8,3,4,
132138,9,3,7,
132139,6,3,5,
132140,8,2,6,
132141,7,2,4,
132142,5,1,3,
132143,1,2,5,
132144,7,5,5,
132145,7,5,5,
132146,5,3,4,
132147,5,1,3,
132148,0,2,3,
132149,2,3,4,
132150,0,1,2,
132151,9,3,6,
132152,6,2,3,
132153,5,2,6,
132154,10,4,7,
132155,6,3,5,
132156,7,3,4,
132157,3,2,4,
132158,7,4,3,
132159,3,4,6,
132160,9,4,4,
132161,6,3,3,
132162,0,2,4,
132163,5,4,5,
132164,2,2,4,
132165,2,3,6,
132166,2,2,6,
132167,2,3,6,
132168,7,5,3,
132169,6,4,5,
132170,9,5,2,
132171,8,3,5,
132172,0,3,6,
132173,3,3,3,
132174,7,3,5,
132175,0,2,3,
132176,8,3,3,
132177,2,3,6,
132178,3,1,5,
132179,7,4,7,
132180,3,3,6,
132181,0,3,6,
132182,5,3,5,
132183,3,2,4,
132184,2,3,4,
132185,2,2,3,
132186,4,2,5,
132187,3,4,5,
132188,7,3,4,
132189,2,2,3,
132190,5,2,6,
132191,6,4,7,
132192,7,3,5,
132193,7,2,3,
132194,5,3,6,
132195,2,4,7,
132196,1,2,6,
132197,8,2,4,
132198,7,5,6,
132199,2,4,4,
132200,0,1,4,
132201,8,1,2,
132202,7,3,7,
132203,0,5,6,
132204,2,3,6,
132205,7,2,4,
132206,5,1,3,
132207,0,4,6,
132208,6,2,5,
132209,1,3,6,
132210,3,3,3,
132211,7,2,5,
132212,0,2,5,
132213,8,4,4,
132214,2,3,6,
132215,8,3,4,
132216,5,3,6,
132217,1,4,6,
132218,6,4,6,
132219,4,3,6,
132220,1,2,4,
132221,1,4,6,
132222,4,4,4,
132223,3,3,6,
132224,5,3,4,
132225,3,3,6,
132226,7,3,6,
132227,8,3,5,
132228,5,3,5,
132229,2,2,6,
132230,3,2,5,
132231,0,2,5,
132232,1,4,4,
132233,0,3,4,
132234,7,4,5,
132235,5,3,4,
132236,5,2,5,
132237,5,2,5,
132238,0,1,4,
132239,8,5,6,
132240,5,2,6,
132241,6,2,4,
132242,1,4,7,
132243,6,4,6,
132244,0,2,4,
132245,7,5,6,
132246,7,3,5,
132247,3,3,6,
132248,6,1,5,
132249,1,3,6,
132250,3,3,7,
132251,5,4,4,
132252,5,1,4,
132253,1,3,4,
132254,6,3,6,
132255,3,2,4,
132256,9,3,7,
132257,1,2,2,
132258,1,3,6,
132259,5,2,3,
132260,4,2,3,
132261,8,3,4,
132262,7,4,5,
132263,4,2,4,
132264,1,4,5,
132265,4,3,4,
132266,2,2,5,
132267,1,2,6,
132268,7,3,5,
132269,7,2,3,
132270,5,3,6,
132271,8,3,6,
132272,10,2,2,
132273,7,3,6,
132274,7,3,5,
132275,6,2,7,
132276,3,2,5,
132277,0,4,6,
132278,8,1,6,
132279,4,3,6,
132280,7,4,6,
132281,1,1,1,
132282,1,2,5,
132283,8,4,3,
132284,4,3,6,
132285,7,2,2,
132286,4,2,3,
132287,4,4,5,
132288,5,4,4,
132289,6,2,4,
132290,0,2,3,
132291,0,1,3,
132292,8,4,3,
132293,7,2,6,
132294,1,5,4,
132295,8,1,5,
132296,5,2,4,
132297,3,4,5,
132298,7,2,6,
132299,1,3,4,
132300,0,3,5,
132301,0,3,5,
132302,6,2,6,
132303,3,2,3,
132304,8,1,2,
132305,10,3,4,
132306,3,3,5,
132307,4,4,4,
132308,0,3,5,
132309,1,2,4,
132310,5,5,5,
132311,0,1,4,
132312,8,2,3,
132313,6,5,6,
132314,9,2,5,
132315,8,5,7,
132316,4,2,4,
132317,5,1,5,
132318,6,2,5,
132319,2,3,6,
132320,7,5,7,
132321,2,4,3,
132322,7,3,6,
132323,4,1,4,
132324,3,4,6,
132325,5,3,7,
132326,0,3,6,
132327,2,3,4,
132328,1,3,5,
132329,7,3,6,
132330,3,3,6,
132331,3,2,3,
132332,7,3,6,
132333,10,3,6,
132334,8,2,6,
132335,8,3,6,
132336,10,4,6,
132337,5,3,6,
132338,8,3,4,
132339,5,1,6,
132340,0,1,6,
132341,2,3,6,
132342,7,2,3,
132343,8,2,5,
132344,0,2,4,
132345,5,1,6,
132346,2,2,6,
132347,8,3,5,
132348,2,3,4,
132349,3,3,4,
132350,1,3,7,
132351,7,2,5,
132352,3,2,4,
132353,2,3,6,
132354,7,2,2,
132355,9,3,6,
132356,7,3,6,
132357,5,3,6,
132358,6,2,4,
132359,2,3,4,
132360,0,2,5,
132361,1,2,4,
132362,2,1,2,
132363,6,3,7,
132364,0,2,7,
132365,1,3,4,
132366,1,2,5,
132367,8,4,6,
132368,0,1,5,
132369,3,3,3,
132370,1,4,5,
132371,5,2,6,
132372,7,4,5,
132373,6,2,5,
132374,9,3,5,
132375,3,3,6,
132376,5,1,2,
132377,8,4,6,
132378,1,5,5,
132379,1,3,3,
132380,4,5,7,
132381,3,2,6,
132382,2,3,6,
132383,6,3,4,
132384,5,3,4,
132385,0,2,3,
132386,0,3,5,
132387,2,2,5,
132388,0,2,6,
132389,3,3,7,
132390,7,2,5,
132391,6,3,5,
132392,10,4,5,
132393,7,3,5,
132394,2,2,7,
132395,5,2,6,
132396,8,2,2,
132397,9,4,5,
132398,6,3,4,
132399,9,3,5,
132400,4,1,3,
132401,0,2,6,
132402,6,3,6,
132403,9,4,2,
132404,8,3,5,
132405,8,4,5,
132406,0,3,5,
132407,7,3,4,
132408,8,3,2,
132409,10,1,7,
132410,9,3,5,
132411,4,5,6,
132412,1,2,6,
132413,3,2,6,
132414,7,4,4,
132415,8,3,6,
132416,5,4,4,
132417,8,2,5,
132418,5,4,4,
132419,6,2,2,
132420,2,2,4,
132421,8,4,6,
132422,9,4,6,
132423,0,2,2,
132424,2,2,4,
132425,7,2,6,
132426,4,2,4,
132427,5,4,5,
132428,5,1,6,
132429,0,2,3,
132430,0,3,6,
132431,7,3,3,
132432,1,3,6,
132433,5,2,6,
132434,4,3,4,
132435,2,2,6,
132436,3,2,6,
132437,6,4,6,
132438,5,4,6,
132439,2,3,6,
132440,2,2,2,
132441,5,2,2,
132442,6,3,7,
132443,9,2,6,
132444,10,4,3,
132445,7,3,2,
132446,0,4,6,
132447,0,3,5,
132448,8,2,6,
132449,8,3,3,
132450,5,3,6,
132451,2,5,5,
132452,2,2,4,
132453,6,3,6,
132454,3,2,6,
132455,4,2,6,
132456,3,2,4,
132457,3,3,4,
132458,8,2,5,
132459,3,4,6,
132460,1,3,6,
132461,10,3,5,
132462,3,5,6,
132463,0,4,4,
132464,0,3,6,
132465,3,3,2,
132466,1,3,5,
132467,10,5,5,
132468,0,2,3,
132469,0,2,4,
132470,6,3,4,
132471,8,3,6,
132472,88,3,4,
132473,2,2,6,
132474,0,3,6,
132475,0,2,6,
132476,1,2,2,
132477,4,1,2,
132478,0,2,4,
132479,8,4,7,
132480,8,1,6,
132481,8,2,4,
132482,2,1,6,
132483,8,2,7,
132484,5,2,3,
132485,5,3,4,
132486,0,1,3,
132487,5,2,5,
132488,6,2,6,
132489,5,4,6,
132490,4,2,3,
132491,0,3,6,
132492,5,2,6,
132493,6,4,5,
132494,6,4,5,
132495,10,2,4,
132496,1,3,6,
132497,6,3,6,
132498,7,2,5,
132499,1,4,6,
132500,7,3,6,
132501,0,3,4,
132502,1,4,6,
132503,4,3,6,
132504,6,2,7,
132505,6,1,2,
132506,4,2,3,
132507,2,3,6,
132508,0,2,3,
132509,4,3,6,
132510,4,2,6,
132511,7,2,5,
132512,2,3,5,
132513,6,3,6,
132514,5,2,7,
132515,1,4,6,
132516,7,3,6,
132517,8,3,4,
132518,5,2,5,
132519,0,4,6,
132520,0,4,6,
132521,8,5,4,
132522,4,3,6,
132523,9,3,4,
132524,5,2,7,
132525,5,2,5,
132526,8,2,3,
132527,5,5,2,
132528,7,4,5,
132529,7,3,6,
132530,6,3,6,
132531,7,2,5,
132532,7,4,6,
132533,1,2,6,
132534,0,3,5,
132535,9,2,5,
132536,0,2,6,
132537,6,3,5,
132538,0,1,6,
132539,9,4,3,
132540,8,3,5,
132541,7,3,6,
132542,4,5,4,
132543,0,2,6,
132544,5,3,5,
132545,8,4,7,
132546,5,3,6,
132547,9,3,6,
132548,10,3,6,
132549,1,2,2,
132550,5,1,2,
132551,8,3,4,
132552,8,3,6,
132553,9,4,6,
132554,5,4,6,
132555,0,3,6,
132556,7,2,4,
132557,7,3,7,
132558,0,2,4,
132559,8,2,4,
132560,3,4,4,
132561,5,3,6,
132562,5,4,7,
132563,0,4,6,
132564,2,4,2,
132565,0,2,4,
132566,5,3,6,
132567,7,5,4,
132568,4,2,6,
132569,2,2,4,
132570,3,2,5,
132571,2,2,1,
132572,5,3,5,
132573,5,4,4,
132574,7,3,3,
132575,9,3,6,
132576,8,2,7,
132577,3,2,3,
132578,8,5,4,
132579,8,2,4,
132580,6,4,6,
132581,3,3,6,
132582,7,3,6,
132583,6,3,4,
132584,8,5,7,
132585,1,2,2,
132586,1,2,5,
132587,7,3,4,
132588,5,4,6,
132589,6,2,4,
132590,7,3,6,
132591,7,3,6,
132592,2,2,3,
132593,6,2,7,
132594,2,2,4,
132595,0,3,5,
132596,7,3,6,
132597,9,3,4,
132598,1,5,4,
132599,3,1,7,
132600,2,2,2,
132601,1,2,5,
132602,5,2,5,
132603,0,3,5,
132604,8,4,5,
132605,0,2,7,
132606,0,3,5,
132607,1,1,4,
132608,6,3,6,
132609,1,2,2,
132610,7,2,4,
132611,9,2,5,
132612,7,2,2,
132613,5,2,7,
132614,0,2,3,
132615,0,5,7,
132616,6,1,3,
132617,4,3,4,
132618,5,1,2,
132619,0,2,2,
132620,4,2,2,
132621,1,1,3,
132622,8,2,5,
132623,1,1,5,
132624,4,3,6,
132625,2,4,7,
132626,7,5,7,
132627,0,3,6,
132628,5,4,7,
132629,0,2,6,
132630,1,4,5,
132631,7,3,4,
132632,1,4,5,
132633,6,3,6,
132634,0,2,3,
132635,3,1,5,
132636,3,3,6,
132637,8,3,4,
132638,8,3,4,
132639,8,4,5,
132640,10,4,5,
132641,10,4,6,
132642,2,3,7,
132643,7,3,4,
132644,0,2,6,
132645,7,3,5,
132646,2,4,6,
132647,7,3,6,
132648,0,3,6,
132649,1,2,3,
132650,7,3,5,
132651,1,2,4,
132652,5,3,3,
132653,5,1,5,
132654,2,1,4,
132655,8,2,4,
132656,8,2,4,
132657,8,4,6,
132658,8,3,6,
132659,8,3,5,
132660,7,2,5,
132661,3,3,4,
132662,0,1,5,
132663,9,1,2,
132664,1,2,5,
132665,4,3,5,
132666,2,2,4,
132667,8,2,4,
132668,7,2,6,
132669,10,2,4,
132670,2,2,5,
132671,6,4,4,
132672,1,2,6,
132673,1,2,3,
132674,6,5,5,
132675,1,3,6,
132676,7,2,6,
132677,7,2,6,
132678,7,2,6,
132679,7,3,5,
132680,0,2,5,
132681,7,2,4,
132682,7,4,7,
132683,6,3,5,
132684,0,4,4,
132685,6,2,6,
132686,0,1,3,
132687,7,3,4,
132688,8,4,4,
132689,8,1,5,
132690,3,2,6,
132691,6,4,7,
132692,7,3,6,
132693,2,1,3,
132694,9,1,4,
132695,1,4,6,
132696,6,2,4,
132697,8,3,5,
132698,9,1,3,
132699,0,3,4,
132700,7,2,2,
132701,3,2,6,
132702,5,3,4,
132703,6,2,4,
132704,5,3,7,
132705,8,2,7,
132706,3,2,5,
132707,6,4,6,
132708,7,2,3,
132709,3,3,6,
132710,7,3,7,
132711,9,4,5,
132712,7,3,4,
132713,3,1,5,
132714,5,3,7,
132715,0,3,1,
132716,5,2,5,
132717,8,3,7,
132718,2,1,4,
132719,0,2,6,
132720,8,2,4,
132721,7,5,6,
132722,1,3,6,
132723,3,3,6,
132724,2,3,5,
132725,5,3,7,
132726,2,3,6,
132727,1,4,6,
132728,7,3,6,
132729,9,2,4,
132730,6,5,7,
132731,3,2,3,
132732,5,2,4,
132733,8,3,5,
132734,7,5,5,
132735,6,1,5,
132736,3,1,3,
132737,6,3,3,
132738,7,2,2,
132739,4,2,3,
132740,4,3,5,
132741,6,3,7,
132742,5,4,6,
132743,7,2,7,
132744,3,2,5,
132745,6,2,3,
132746,4,3,6,
132747,0,2,6,
132748,1,2,5,
132749,0,4,4,
132750,0,2,6,
132751,77,4,6,
132752,6,2,5,
132753,5,3,5,
132754,0,4,5,
132755,0,2,6,
132756,0,5,4,
132757,0,2,2,
132758,0,3,4,
132759,0,3,6,
132760,6,2,3,
132761,0,2,6,
132762,4,2,3,
132763,0,2,5,
132764,5,3,4,
132765,10,1,7,
132766,0,3,5,
132767,0,3,5,
132768,5,3,7,
132769,0,2,3,
132770,2,3,6,
132771,4,3,4,
132772,9,2,5,
132773,0,1,7,
132774,5,1,2,
132775,4,2,4,
132776,0,3,6,
132777,8,4,7,
132778,0,1,3,
132779,8,3,3,
132780,2,1,2,
132781,0,2,1,
132782,10,2,5,
132783,8,2,7,
132784,2,2,2,
132785,0,4,7,
132786,3,3,5,
132787,8,2,6,
132788,8,4,7,
132789,6,3,6,
132790,2,3,5,
132791,0,8,4,
132792,5,3,6,
132793,9,3,3,
132794,2,4,6,
132795,8,2,7,
132796,0,2,3,
132797,2,2,2,
132798,5,2,4,
132799,6,4,5,
132800,8,3,6,
132801,3,3,6,
132802,5,8,5,
132803,10,3,7,
132804,3,2,5,
132805,5,2,5,
132806,5,3,5,
132807,6,3,7,
132808,4,2,4,
132809,7,2,6,
132810,0,2,5,
132811,1,2,4,
132812,0,2,4,
132813,0,3,6,
132814,1,4,6,
132815,0,2,7,
132816,10,2,3,
132817,3,4,7,
132818,3,2,2,
132819,7,3,3,
132820,0,2,2,
132821,4,2,3,
132822,6,4,6,
132823,0,4,6,
132824,7,3,3,
132825,6,3,6,
132826,0,2,5,
132827,6,2,4,
132828,4,2,2,
132829,0,3,7,
132830,0,1,1,
132831,6,2,7,
132832,0,2,6,
132833,5,2,5,
132834,6,3,4,
132835,0,2,2,
132836,1,4,4,
132837,0,3,6,
132838,6,3,4,
132839,8,3,5,
132840,5,4,4,
132841,7,2,5,
132842,3,3,7,
132843,2,2,4,
132844,1,4,7,
132845,0,2,5,
132846,4,2,5,
132847,2,3,6,
132848,0,3,6,
132849,7,5,6,
132850,0,5,6,
132851,2,2,2,
132852,0,2,4,
132853,0,2,5,
132854,0,2,5,
132855,6,2,4,
132856,1,3,6,
132857,3,2,6,
132858,0,2,4,
132859,6,3,4,
132860,2,1,2,
132861,0,4,5,
132862,6,4,3,
132863,0,2,2,
132864,0,4,6,
132865,9,4,7,
132866,1,2,2,
132867,0,2,1,
132868,2,3,6,
132869,0,3,6,
132870,0,2,2,
132871,8,3,3,
132872,2,1,5,
132873,6,1,5,
132874,5,1,3,
132875,6,3,7,
132876,5,3,3,
132877,0,4,6,
132878,10,3,6,
132879,4,3,6,
132880,0,2,5,
132881,10,4,6,
132882,0,4,6,
132883,6,3,4,
132884,0,1,1,
132885,2,3,7,
132886,0,3,5,
132887,5,4,7,
132888,5,2,4,
132889,3,3,7,
132890,7,3,4,
132891,2,4,7,
132892,2,2,4,
132893,0,4,6,
132894,3,4,6,
132895,7,2,6,
132896,7,3,7,
132897,5,2,5,
132898,10,4,4,
132899,6,4,6,
132900,2,1,2,
132901,0,3,6,
132902,2,4,6,
132903,8,4,6,
132904,0,3,6,
132905,3,3,6,
132906,10,1,1,
132907,5,1,2,
132908,7,3,5,
132909,10,2,5,
132910,0,2,2,
132911,7,2,5,
132912,1,4,3,
132913,5,2,4,
132914,5,3,6,
132915,0,2,2,
132916,0,5,5,
132917,7,3,4,
132918,7,3,5,
132919,1,3,5,
132920,8,3,6,
132921,8,2,2,
132922,0,4,5,
132923,0,2,2,
132924,3,3,5,
132925,7,2,5,
132926,1,2,4,
132927,0,3,3,
132928,0,4,6,
132929,0,2,6,
132930,0,2,5,
132931,4,4,5,
132932,0,5,6,
132933,0,2,6,
132934,0,3,5,
132935,6,4,6,
132936,0,3,6,
132937,2,2,3,
132938,7,3,6,
132939,10,2,3,
132940,0,3,4,
132941,2,4,6,
132942,0,2,1,
132943,2,2,4,
132944,4,4,6,
132945,4,3,4,
132946,0,2,5,
132947,0,2,7,
132948,5,5,4,
132949,6,5,7,
132950,10,4,2,
