respondent_id,trust_scientists,value_new_experiences,value_new_experiences_a,value_help_others,value_help_others_a
92712,,2.0,,1.0,
92713,,5.0,,2.0,
92714,,2.0,,2.0,
92715,,3.0,,2.0,
92716,,4.0,,1.0,
92717,,1.0,,1.0,
92718,,1.0,,2.0,
92719,,1.0,,2.0,
92720,,5.0,,2.0,
92721,,3.0,,2.0,
92722,,3.0,,3.0,
92723,,2.0,,2.0,
92724,,6.0,,1.0,
92725,,2.0,,1.0,
92726,,1.0,,1.0,
92727,,3.0,,2.0,
92728,,2.0,,1.0,
92729,,2.0,,1.0,
92730,,4.0,,1.0,
92731,,3.0,,1.0,
92732,,1.0,,1.0,
92733,,4.0,,2.0,
92734,,1.0,,2.0,
92735,,3.0,,3.0,
92736,,1.0,,2.0,
92737,,1.0,,3.0,
92738,,1.0,,2.0,
92739,,3.0,,1.0,
92740,,5.0,,2.0,
92741,,4.0,,1.0,
92742,,3.0,,2.0,
92743,,2.0,,2.0,
92744,,3.0,,2.0,
92745,,5.0,,2.0,
92746,,1.0,,1.0,
92747,,5.0,,1.0,
92748,,1.0,,2.0,
92749,,4.0,,3.0,
92750,,1.0,,1.0,
92751,,5.0,,1.0,
92752,,3.0,,2.0,
92753,,2.0,,2.0,
92754,,3.0,,2.0,
92755,,4.0,,1.0,
92756,,3.0,,1.0,
92757,,1.0,,1.0,
92758,,1.0,,1.0,
92759,,4.0,,1.0,
92760,,4.0,,2.0,
92761,,1.0,,1.0,
92762,,2.0,,2.0,
92763,,3.0,,1.0,
92764,,2.0,,1.0,
92765,,4.0,,3.0,
92766,,1.0,,2.0,
92767,,2.0,,2.0,
92768,,2.0,,2.0,
92769,,4.0,,1.0,
92770,,5.0,,2.0,
92771,,4.0,,3.0,
92772,,2.0,,2.0,
92773,,3.0,,1.0,
92774,,5.0,,2.0,
92775,,2.0,,1.0,
92776,,3.0,,2.0,
92777,,1.0,,1.0,
92778,,3.0,,3.0,
92779,,5.0,,1.0,
92780,,1.0,,3.0,
92781,,1.0,,1.0,
92782,,4.0,,2.0,
92783,,5.0,,2.0,
92784,,2.0,,1.0,
92785,,5.0,,3.0,
92786,,5.0,,2.0,
92787,,1.0,,1.0,
92788,,2.0,,2.0,
92789,,5.0,,2.0,
92790,,4.0,,3.0,
92791,,2.0,,2.0,
92792,,3.0,,1.0,
92793,,5.0,,3.0,
92794,,3.0,,1.0,
92795,,1.0,,1.0,
92796,,8.0,,2.0,
92797,,3.0,,2.0,
92798,,3.0,,1.0,
92799,,3.0,,1.0,
92800,,4.0,,1.0,
92801,,2.0,,1.0,
92802,,3.0,,2.0,
92803,,1.0,,1.0,
92804,,4.0,,2.0,
92805,,2.0,,2.0,
92806,,2.0,,2.0,
92807,,3.0,,2.0,
92808,,3.0,,3.0,
92809,,3.0,,2.0,
92810,,2.0,,2.0,
92811,,2.0,,2.0,
92812,,2.0,,2.0,
92813,,3.0,,2.0,
92814,,3.0,,2.0,
92815,,3.0,,1.0,
92816,,3.0,,2.0,
92817,,2.0,,1.0,
92818,,3.0,,5.0,
92819,,3.0,,1.0,
92820,,4.0,,1.0,
92821,,2.0,,1.0,
92822,,4.0,,3.0,
92823,,2.0,,1.0,
92824,,2.0,,2.0,
92825,,2.0,,2.0,
92826,,3.0,,1.0,
92827,,5.0,,2.0,
92828,,2.0,,2.0,
92829,,1.0,,1.0,
92830,,3.0,,2.0,
92831,,2.0,,2.0,
92832,,4.0,,2.0,
92833,,3.0,,2.0,
92834,,3.0,,2.0,
92835,,5.0,,2.0,
92836,,2.0,,1.0,
92837,,3.0,,1.0,
92838,,2.0,,2.0,
92839,,3.0,,1.0,
92840,,2.0,,1.0,
92841,,2.0,,2.0,
92842,,5.0,,1.0,
92843,,4.0,,1.0,
92844,,1.0,,2.0,
92845,,2.0,,2.0,
92846,,2.0,,2.0,
92847,,4.0,,3.0,
92848,,2.0,,2.0,
92849,,3.0,,4.0,
92850,,8.0,,2.0,
92851,,2.0,,2.0,
92852,,3.0,,1.0,
92853,,2.0,,2.0,
92854,,3.0,,2.0,
92855,,1.0,,2.0,
92856,,2.0,,1.0,
92857,,3.0,,1.0,
92858,,3.0,,1.0,
92859,,1.0,,1.0,
92860,,3.0,,2.0,
92861,,2.0,,2.0,
92862,,4.0,,2.0,
92863,,2.0,,2.0,
92864,,2.0,,2.0,
92865,,1.0,,1.0,
92866,,2.0,,2.0,
92867,,5.0,,2.0,
92868,,4.0,,2.0,
92869,,2.0,,2.0,
92870,,5.0,,2.0,
92871,,5.0,,2.0,
92872,,3.0,,2.0,
92873,,1.0,,1.0,
92874,,2.0,,2.0,
92875,,4.0,,2.0,
92876,,2.0,,2.0,
92877,,5.0,,2.0,
92878,,5.0,,2.0,
92879,,3.0,,2.0,
92880,,6.0,,2.0,
92881,,5.0,,2.0,
92882,,5.0,,3.0,
92883,,2.0,,2.0,
92884,,3.0,,2.0,
92885,,3.0,,3.0,
92886,,1.0,,1.0,
92887,,6.0,,1.0,
92888,,3.0,,2.0,
92889,,1.0,,2.0,
92890,,4.0,,1.0,
92891,,3.0,,1.0,
92892,,5.0,,2.0,
92893,,1.0,,2.0,
92894,,4.0,,2.0,
92895,,2.0,,2.0,
92896,,3.0,,2.0,
92897,,1.0,,2.0,
92898,,1.0,,1.0,
92899,,2.0,,2.0,
92900,,2.0,,1.0,
92901,,2.0,,1.0,
92902,,3.0,,1.0,
92903,,2.0,,1.0,
92904,,8.0,,1.0,
92905,,6.0,,1.0,
92906,,1.0,,1.0,
92907,,3.0,,1.0,
92908,,1.0,,1.0,
92909,,5.0,,1.0,
92910,,2.0,,2.0,
92911,,5.0,,1.0,
92912,,1.0,,1.0,
92913,,6.0,,1.0,
92914,,1.0,,1.0,
92915,,1.0,,1.0,
92916,,4.0,,1.0,
92917,,6.0,,1.0,
92918,,2.0,,2.0,
92919,,8.0,,1.0,
92920,,1.0,,1.0,
92921,,1.0,,1.0,
92922,,6.0,,1.0,
92923,,2.0,,1.0,
92924,,3.0,,3.0,
92925,,4.0,,3.0,
92926,,1.0,,1.0,
92927,,1.0,,2.0,
92928,,5.0,,2.0,
92929,,3.0,,3.0,
92930,,5.0,,3.0,
92931,,3.0,,4.0,
92932,,5.0,,2.0,
92933,,1.0,,2.0,
92934,,5.0,,1.0,
92935,,2.0,,1.0,
92936,,4.0,,1.0,
92937,,4.0,,3.0,
92938,,2.0,,1.0,
92939,,2.0,,1.0,
92940,,3.0,,4.0,
92941,,3.0,,4.0,
92942,,3.0,,4.0,
92943,,4.0,,3.0,
92944,,2.0,,2.0,
92945,,3.0,,2.0,
92946,,5.0,,3.0,
92947,,3.0,,4.0,
92948,,3.0,,3.0,
92949,,3.0,,2.0,
92950,,6.0,,3.0,
92951,,6.0,,1.0,
92952,,4.0,,4.0,
92953,,1.0,,4.0,
92954,,3.0,,2.0,
92955,,2.0,,3.0,
92956,,4.0,,2.0,
92957,,4.0,,4.0,
92958,,3.0,,1.0,
92959,,2.0,,2.0,
92960,,4.0,,2.0,
92961,,3.0,,2.0,
92962,,4.0,,3.0,
92963,,2.0,,2.0,
92964,,5.0,,1.0,
92965,,5.0,,2.0,
92966,,2.0,,3.0,
92967,,2.0,,2.0,
92968,,5.0,,2.0,
92969,,3.0,,1.0,
92970,,1.0,,2.0,
92971,,5.0,,1.0,
92972,,3.0,,1.0,
92973,,2.0,,2.0,
92974,,2.0,,2.0,
92975,,5.0,,1.0,
92976,,2.0,,1.0,
92977,,1.0,,1.0,
92978,,2.0,,1.0,
92979,,4.0,,4.0,
92980,,1.0,,1.0,
92981,,1.0,,2.0,
92982,,3.0,,1.0,
92983,,3.0,,2.0,
92984,,4.0,,1.0,
92985,,5.0,,2.0,
92986,,5.0,,2.0,
92987,,6.0,,3.0,
92988,,2.0,,1.0,
92989,,5.0,,2.0,
92990,,3.0,,3.0,
92991,,3.0,,3.0,
92992,,3.0,,1.0,
92993,,1.0,,1.0,
92994,,3.0,,1.0,
92995,,2.0,,2.0,
92996,,1.0,,2.0,
92997,,1.0,,1.0,
92998,,3.0,,1.0,
92999,,5.0,,1.0,
93000,,4.0,,2.0,
93001,,3.0,,2.0,
93002,,5.0,,2.0,
93003,,2.0,,2.0,
93004,,2.0,,2.0,
93005,,4.0,,3.0,
93006,,3.0,,2.0,
93007,,3.0,,1.0,
93008,,2.0,,1.0,
93009,,4.0,,2.0,
93010,,3.0,,1.0,
93011,,2.0,,2.0,
93012,,2.0,,1.0,
93013,,2.0,,1.0,
93014,,4.0,,2.0,
93015,,2.0,,1.0,
93016,,1.0,,1.0,
93017,,1.0,,1.0,
93018,,4.0,,2.0,
93019,,2.0,,2.0,
93020,,3.0,,2.0,
93021,,4.0,,1.0,
93022,,2.0,,1.0,
93023,,2.0,,2.0,
93024,,2.0,,3.0,
93025,,3.0,,2.0,
93026,,5.0,,1.0,
93027,,2.0,,1.0,
93028,,3.0,,2.0,
93029,,2.0,,1.0,
93030,,4.0,,2.0,
93031,,2.0,,2.0,
93032,,5.0,,1.0,
93033,,2.0,,2.0,
93034,,5.0,,1.0,
93035,,1.0,,1.0,
93036,,3.0,,2.0,
93037,,2.0,,2.0,
93038,,4.0,,1.0,
93039,,1.0,,1.0,
93040,,5.0,,1.0,
93041,,2.0,,1.0,
93042,,5.0,,2.0,
93043,,5.0,,2.0,
93044,,5.0,,2.0,
93045,,3.0,,2.0,
93046,,4.0,,2.0,
93047,,2.0,,1.0,
93048,,4.0,,2.0,
93049,,4.0,,3.0,
93050,,2.0,,1.0,
93051,,1.0,,1.0,
93052,,2.0,,4.0,
93053,,1.0,,1.0,
93054,,1.0,,1.0,
93055,,1.0,,1.0,
93056,,2.0,,2.0,
93057,,2.0,,2.0,
93058,,1.0,,1.0,
93059,,1.0,,2.0,
93060,,5.0,,2.0,
93061,,2.0,,1.0,
93062,,1.0,,1.0,
93063,,6.0,,1.0,
93064,,2.0,,1.0,
93065,,2.0,,2.0,
93066,,1.0,,1.0,
93067,,1.0,,1.0,
93068,,1.0,,1.0,
93069,,5.0,,1.0,
93070,,4.0,,2.0,
93071,,5.0,,4.0,
93072,,4.0,,3.0,
93073,,2.0,,2.0,
93074,,5.0,,1.0,
93075,,5.0,,2.0,
93076,,5.0,,2.0,
93077,,2.0,,1.0,
93078,,4.0,,1.0,
93079,,2.0,,2.0,
93080,,4.0,,3.0,
93081,,1.0,,3.0,
93082,,1.0,,1.0,
93083,,2.0,,1.0,
93084,,1.0,,1.0,
93085,,1.0,,1.0,
93086,,5.0,,1.0,
93087,,1.0,,1.0,
93088,,2.0,,1.0,
93089,,4.0,,2.0,
93090,,2.0,,2.0,
93091,,2.0,,2.0,
93092,,2.0,,1.0,
93093,,3.0,,3.0,
93094,,2.0,,2.0,
93095,,2.0,,2.0,
93096,,1.0,,2.0,
93097,,3.0,,1.0,
93098,,4.0,,1.0,
93099,,3.0,,1.0,
93100,,1.0,,2.0,
93101,,3.0,,2.0,
93102,,2.0,,2.0,
93103,,2.0,,1.0,
93104,,3.0,,2.0,
93105,,2.0,,2.0,
93106,,3.0,,1.0,
93107,,4.0,,1.0,
93108,,2.0,,3.0,
93109,,2.0,,1.0,
93110,,3.0,,3.0,
93111,,1.0,,1.0,
93112,,1.0,,1.0,
93113,,5.0,,4.0,
93114,,5.0,,2.0,
93115,,1.0,,1.0,
93116,,5.0,,1.0,
93117,,2.0,,1.0,
93118,,1.0,,2.0,
93119,,5.0,,2.0,
93120,,1.0,,1.0,
93121,,4.0,,2.0,
93122,,5.0,,3.0,
93123,,2.0,,1.0,
93124,,2.0,,3.0,
93125,,3.0,,2.0,
93126,,4.0,,1.0,
93127,,2.0,,2.0,
93128,,4.0,,3.0,
93129,,4.0,,2.0,
93130,,1.0,,1.0,
93131,,3.0,,2.0,
93132,,2.0,,1.0,
93133,,4.0,,2.0,
93134,,5.0,,1.0,
93135,,1.0,,1.0,
93136,,3.0,,1.0,
93137,,4.0,,1.0,
93138,,1.0,,1.0,
93139,,3.0,,1.0,
93140,,1.0,,2.0,
93141,,2.0,,1.0,
93142,,1.0,,2.0,
93143,,3.0,,1.0,
93144,,1.0,,1.0,
93145,,1.0,,1.0,
93146,,5.0,,9.0,
93147,,1.0,,1.0,
93148,,5.0,,2.0,
93149,,3.0,,1.0,
93150,,4.0,,3.0,
93151,,1.0,,1.0,
93152,,1.0,,1.0,
93153,,4.0,,2.0,
93154,,1.0,,1.0,
93155,,1.0,,1.0,
93156,,2.0,,2.0,
93157,,1.0,,3.0,
93158,,1.0,,3.0,
93159,,1.0,,2.0,
93160,,6.0,,1.0,
93161,,4.0,,1.0,
93162,,2.0,,2.0,
93163,,4.0,,2.0,
93164,,3.0,,2.0,
93165,,1.0,,1.0,
93166,,4.0,,1.0,
93167,,2.0,,2.0,
93168,,5.0,,2.0,
93169,,5.0,,1.0,
93170,,2.0,,1.0,
93171,,2.0,,2.0,
93172,,1.0,,1.0,
93173,,5.0,,2.0,
93174,,5.0,,1.0,
93175,,4.0,,2.0,
93176,,1.0,,2.0,
93177,,4.0,,1.0,
93178,,2.0,,1.0,
93179,,2.0,,2.0,
93180,,2.0,,2.0,
93181,,4.0,,1.0,
93182,,4.0,,2.0,
93183,,5.0,,1.0,
93184,,5.0,,1.0,
93185,,4.0,,1.0,
93186,,4.0,,2.0,
93187,,6.0,,1.0,
93188,,4.0,,1.0,
93189,,1.0,,3.0,
93190,,5.0,,2.0,
93191,,3.0,,2.0,
93192,,1.0,,1.0,
93193,,5.0,,2.0,
93194,,6.0,,1.0,
93195,,5.0,,1.0,
93196,,5.0,,1.0,
93197,,5.0,,1.0,
93198,,1.0,,2.0,
93199,,5.0,,1.0,
93200,,3.0,,1.0,
93201,,4.0,,1.0,
93202,,3.0,,2.0,
93203,,2.0,,2.0,
93204,,6.0,,1.0,
93205,,3.0,,1.0,
93206,,8.0,,3.0,
93207,,5.0,,3.0,
93208,,1.0,,1.0,
93209,,2.0,,2.0,
93210,,2.0,,1.0,
93211,,2.0,,1.0,
93212,,5.0,,1.0,
93213,,2.0,,1.0,
93214,,5.0,,1.0,
93215,,1.0,,1.0,
93216,,2.0,,1.0,
93217,,2.0,,1.0,
93218,,2.0,,2.0,
93219,,5.0,,1.0,
93220,,8.0,,8.0,
93221,,5.0,,2.0,
93222,,6.0,,3.0,
93223,,6.0,,2.0,
93224,,5.0,,3.0,
93225,,2.0,,1.0,
93226,,1.0,,2.0,
93227,,3.0,,2.0,
93228,,5.0,,2.0,
93229,,2.0,,1.0,
93230,,2.0,,1.0,
93231,,1.0,,1.0,
93232,,2.0,,1.0,
93233,,5.0,,2.0,
93234,,1.0,,1.0,
93235,,3.0,,1.0,
93236,,1.0,,1.0,
93237,,3.0,,1.0,
93238,,3.0,,1.0,
93239,,1.0,,1.0,
93240,,2.0,,1.0,
93241,,3.0,,3.0,
93242,,2.0,,1.0,
93243,,5.0,,2.0,
93244,,2.0,,2.0,
93245,,1.0,,1.0,
93246,,1.0,,3.0,
93247,,3.0,,3.0,
93248,,5.0,,1.0,
93249,,2.0,,1.0,
93250,,2.0,,3.0,
93251,,1.0,,1.0,
93252,,3.0,,3.0,
93253,,1.0,,2.0,
93254,,1.0,,1.0,
93255,,5.0,,3.0,
93256,,1.0,,1.0,
93257,,1.0,,1.0,
93258,,2.0,,2.0,
93259,,3.0,,2.0,
93260,,1.0,,1.0,
93261,,4.0,,1.0,
93262,,2.0,,2.0,
93263,,3.0,,2.0,
93264,,4.0,,1.0,
93265,,5.0,,2.0,
93266,,4.0,,2.0,
93267,,6.0,,2.0,
93268,,6.0,,2.0,
93269,,4.0,,1.0,
93270,,2.0,,2.0,
93271,,5.0,,2.0,
93272,,2.0,,2.0,
93273,,4.0,,1.0,
93274,,4.0,,1.0,
93275,,4.0,,2.0,
93276,,4.0,,3.0,
93277,,5.0,,1.0,
93278,,4.0,,1.0,
93279,,1.0,,1.0,
93280,,2.0,,1.0,
93281,,1.0,,1.0,
93282,,2.0,,1.0,
93283,,4.0,,1.0,
93284,,3.0,,2.0,
93285,,2.0,,1.0,
93286,,1.0,,1.0,
93287,,1.0,,1.0,
93288,,2.0,,2.0,
93289,,1.0,,1.0,
93290,,3.0,,1.0,
93291,,1.0,,1.0,
93292,,4.0,,2.0,
93293,,4.0,,1.0,
93294,,3.0,,2.0,
93295,,4.0,,2.0,
93296,,5.0,,2.0,
93297,,2.0,,2.0,
93298,,2.0,,2.0,
93299,,4.0,,2.0,
93300,,2.0,,2.0,
93301,,3.0,,1.0,
93302,,5.0,,3.0,
93303,,4.0,,2.0,
93304,,2.0,,2.0,
93305,,1.0,,2.0,
93306,,2.0,,2.0,
93307,,4.0,,1.0,
93308,,4.0,,2.0,
93309,,5.0,,2.0,
93310,,1.0,,1.0,
93311,,1.0,,1.0,
93312,,2.0,,4.0,
93313,,1.0,,4.0,
93314,,2.0,,2.0,
93315,,2.0,,2.0,
93316,,1.0,,2.0,
93317,,4.0,,3.0,
93318,,3.0,,2.0,
93319,,1.0,,1.0,
93320,,5.0,,1.0,
93321,,4.0,,3.0,
93322,,1.0,,1.0,
93323,,4.0,,2.0,
93324,,2.0,,3.0,
93325,,4.0,,2.0,
93326,,3.0,,2.0,
93327,,3.0,,2.0,
93328,,3.0,,2.0,
93329,,4.0,,2.0,
93330,,3.0,,1.0,
93331,,1.0,,1.0,
93332,,5.0,,2.0,
93333,,2.0,,2.0,
93334,,6.0,,2.0,
93335,,2.0,,1.0,
93336,,2.0,,2.0,
93337,,2.0,,1.0,
93338,,3.0,,1.0,
93339,,3.0,,3.0,
93340,,2.0,,3.0,
93341,,2.0,,1.0,
93342,,3.0,,1.0,
93343,,5.0,,2.0,
93344,,4.0,,2.0,
93345,,1.0,,1.0,
93346,,2.0,,2.0,
93347,,2.0,,1.0,
93348,,2.0,,1.0,
93349,,5.0,,1.0,
93350,,5.0,,1.0,
93351,,2.0,,1.0,
93352,,3.0,,1.0,
93353,,3.0,,2.0,
93354,,6.0,,1.0,
93355,,6.0,,1.0,
93356,,3.0,,2.0,
93357,,1.0,,1.0,
93358,,2.0,,1.0,
93359,,2.0,,2.0,
93360,,6.0,,1.0,
93361,,1.0,,1.0,
93362,,1.0,,1.0,
93363,,1.0,,1.0,
93364,,4.0,,1.0,
93365,,1.0,,1.0,
93366,,1.0,,1.0,
93367,,6.0,,1.0,
93368,,2.0,,2.0,
93369,,5.0,,3.0,
93370,,1.0,,1.0,
93371,,1.0,,1.0,
93372,,1.0,,3.0,
93373,,1.0,,1.0,
93374,,3.0,,1.0,
93375,,1.0,,1.0,
93376,,2.0,,2.0,
93377,,2.0,,1.0,
93378,,2.0,,1.0,
93379,,4.0,,2.0,
93380,,3.0,,2.0,
93381,,2.0,,2.0,
93382,,2.0,,2.0,
93383,,1.0,,1.0,
93384,,5.0,,2.0,
93385,,2.0,,2.0,
93386,,2.0,,2.0,
93387,,5.0,,2.0,
93388,,5.0,,1.0,
93389,,5.0,,1.0,
93390,,2.0,,1.0,
93391,,5.0,,2.0,
93392,,4.0,,2.0,
93393,,3.0,,2.0,
93394,,5.0,,1.0,
93395,,5.0,,2.0,
93396,,4.0,,2.0,
93397,,2.0,,2.0,
93398,,2.0,,1.0,
93399,,3.0,,3.0,
93400,,4.0,,1.0,
93401,,2.0,,3.0,
93402,,5.0,,2.0,
93403,,4.0,,2.0,
93404,,2.0,,2.0,
93405,,5.0,,2.0,
93406,,5.0,,1.0,
93407,,2.0,,2.0,
93408,,5.0,,2.0,
93409,,2.0,,2.0,
93410,,1.0,,2.0,
93411,,4.0,,1.0,
93412,,1.0,,3.0,
93413,,2.0,,1.0,
93414,,3.0,,3.0,
93415,,2.0,,1.0,
93416,,6.0,,1.0,
93417,,5.0,,1.0,
93418,,5.0,,2.0,
93419,,5.0,,1.0,
93420,,1.0,,1.0,
93421,,1.0,,1.0,
93422,,5.0,,1.0,
93423,,3.0,,1.0,
93424,,1.0,,1.0,
93425,,2.0,,1.0,
93426,,1.0,,2.0,
93427,,2.0,,2.0,
93428,,3.0,,1.0,
93429,,1.0,,2.0,
93430,,1.0,,2.0,
93431,,5.0,,2.0,
93432,,6.0,,2.0,
93433,,3.0,,2.0,
93434,,3.0,,3.0,
93435,,5.0,,3.0,
93436,,2.0,,2.0,
93437,,2.0,,1.0,
93438,,1.0,,1.0,
93439,,2.0,,2.0,
93440,,2.0,,2.0,
93441,,1.0,,1.0,
93442,,2.0,,1.0,
93443,,2.0,,2.0,
93444,,4.0,,2.0,
93445,,3.0,,1.0,
93446,,4.0,,1.0,
93447,,2.0,,1.0,
93448,,2.0,,1.0,
93449,,2.0,,1.0,
93450,,5.0,,1.0,
93451,,4.0,,1.0,
93452,,5.0,,2.0,
93453,,1.0,,1.0,
93454,,2.0,,1.0,
93455,,2.0,,2.0,
93456,,3.0,,2.0,
93457,,5.0,,3.0,
93458,,3.0,,3.0,
93459,,3.0,,1.0,
93460,,3.0,,3.0,
93461,,4.0,,3.0,
93462,,4.0,,2.0,
93463,,2.0,,2.0,
93464,,3.0,,3.0,
93465,,3.0,,1.0,
93466,,2.0,,2.0,
93467,,5.0,,1.0,
93468,,5.0,,2.0,
93469,,4.0,,4.0,
93470,,5.0,,1.0,
93471,,4.0,,1.0,
93472,,3.0,,1.0,
93473,,6.0,,3.0,
93474,,5.0,,1.0,
93475,,3.0,,2.0,
93476,,5.0,,2.0,
93477,,2.0,,2.0,
93478,,5.0,,2.0,
93479,,1.0,,1.0,
93480,,3.0,,2.0,
93481,,4.0,,2.0,
93482,,5.0,,2.0,
93483,,3.0,,1.0,
93484,,1.0,,1.0,
93485,,3.0,,1.0,
93486,,1.0,,1.0,
93487,,3.0,,2.0,
93488,,3.0,,3.0,
93489,,3.0,,1.0,
93490,,2.0,,2.0,
93491,,6.0,,1.0,
93492,,2.0,,1.0,
93493,,2.0,,3.0,
93494,,2.0,,1.0,
93495,,4.0,,2.0,
93496,,2.0,,2.0,
93497,,8.0,,2.0,
93498,,3.0,,2.0,
93499,,3.0,,2.0,
93500,,1.0,,4.0,
93501,,4.0,,1.0,
93502,,1.0,,1.0,
93503,,6.0,,1.0,
93504,,4.0,,1.0,
93505,,4.0,,2.0,
93506,,1.0,,1.0,
93507,,1.0,,1.0,
93508,,4.0,,1.0,
93509,,5.0,,3.0,
93510,,1.0,,2.0,
93511,,2.0,,2.0,
93512,,8.0,,1.0,
93513,,2.0,,2.0,
93514,,2.0,,1.0,
93515,,1.0,,2.0,
93516,,3.0,,1.0,
93517,,1.0,,1.0,
93518,,4.0,,1.0,
93519,,4.0,,3.0,
93520,,5.0,,2.0,
93521,,3.0,,3.0,
93522,,4.0,,2.0,
93523,,5.0,,2.0,
93524,,6.0,,1.0,
93525,,3.0,,2.0,
93526,,3.0,,2.0,
93527,,2.0,,2.0,
93528,,2.0,,2.0,
93529,,4.0,,2.0,
93530,,1.0,,2.0,
93531,,2.0,,3.0,
93532,,1.0,,1.0,
93533,,3.0,,2.0,
93534,,4.0,,2.0,
93535,,3.0,,2.0,
93536,,3.0,,4.0,
93537,,4.0,,2.0,
93538,,4.0,,1.0,
93539,,5.0,,1.0,
93540,,6.0,,2.0,
93541,,2.0,,4.0,
93542,,2.0,,2.0,
93543,,3.0,,3.0,
93544,,4.0,,2.0,
93545,,3.0,,1.0,
93546,,3.0,,4.0,
93547,,2.0,,1.0,
93548,,4.0,,1.0,
93549,,5.0,,1.0,
93550,,4.0,,2.0,
93551,,3.0,,2.0,
93552,,3.0,,2.0,
93553,,2.0,,1.0,
93554,,2.0,,1.0,
93555,,3.0,,1.0,
93556,,4.0,,3.0,
93557,,5.0,,1.0,
93558,,5.0,,2.0,
93559,,2.0,,3.0,
93560,,1.0,,2.0,
93561,,2.0,,2.0,
93562,,1.0,,1.0,
93563,,3.0,,2.0,
93564,,2.0,,1.0,
93565,,1.0,,1.0,
93566,,3.0,,2.0,
93567,,5.0,,1.0,
93568,,1.0,,1.0,
93569,,3.0,,3.0,
93570,,2.0,,3.0,
93571,,3.0,,4.0,
93572,,2.0,,3.0,
93573,,1.0,,1.0,
93574,,5.0,,1.0,
93575,,4.0,,1.0,
93576,,4.0,,3.0,
93577,,2.0,,1.0,
93578,,2.0,,1.0,
93579,,3.0,,2.0,
93580,,1.0,,2.0,
93581,,3.0,,2.0,
93582,,2.0,,2.0,
93583,,4.0,,1.0,
93584,,5.0,,2.0,
93585,,3.0,,1.0,
93586,,5.0,,2.0,
93587,,5.0,,2.0,
93588,,3.0,,2.0,
93589,,5.0,,2.0,
93590,,4.0,,1.0,
93591,,2.0,,2.0,
93592,,3.0,,1.0,
93593,,3.0,,2.0,
93594,,4.0,,1.0,
93595,,3.0,,4.0,
93596,,3.0,,2.0,
93597,,4.0,,2.0,
93598,,2.0,,3.0,
93599,,5.0,,2.0,
93600,,1.0,,4.0,
93601,,2.0,,1.0,
93602,,5.0,,2.0,
93603,,2.0,,2.0,
93604,,3.0,,2.0,
93605,,2.0,,1.0,
93606,,2.0,,2.0,
93607,,3.0,,1.0,
93608,,3.0,,1.0,
93609,,5.0,,2.0,
93610,,5.0,,1.0,
93611,,5.0,,2.0,
93612,,5.0,,1.0,
93613,,3.0,,1.0,
93614,,3.0,,2.0,
93615,,2.0,,1.0,
93616,,3.0,,1.0,
93617,,4.0,,1.0,
93618,,3.0,,1.0,
93619,,4.0,,2.0,
93620,,2.0,,2.0,
93621,,1.0,,1.0,
93622,,2.0,,2.0,
93623,,5.0,,2.0,
93624,,2.0,,1.0,
93625,,6.0,,1.0,
93626,,2.0,,1.0,
93627,,6.0,,3.0,
93628,,2.0,,1.0,
93629,,3.0,,2.0,
93630,,2.0,,1.0,
93631,,5.0,,1.0,
93632,,5.0,,1.0,
93633,,1.0,,3.0,
93634,,5.0,,1.0,
93635,,2.0,,2.0,
93636,,2.0,,1.0,
93637,,2.0,,2.0,
93638,,3.0,,2.0,
93639,,3.0,,1.0,
93640,,2.0,,1.0,
93641,,6.0,,1.0,
93642,,2.0,,1.0,
93643,,3.0,,1.0,
93644,,4.0,,3.0,
93645,,5.0,,2.0,
93646,,5.0,,2.0,
93647,,5.0,,1.0,
93648,,5.0,,3.0,
93649,,3.0,,2.0,
93650,,1.0,,1.0,
93651,,3.0,,2.0,
93652,,2.0,,2.0,
93653,,5.0,,1.0,
93654,,2.0,,1.0,
93655,,4.0,,2.0,
93656,,6.0,,1.0,
93657,,1.0,,2.0,
93658,,1.0,,1.0,
93659,,2.0,,2.0,
93660,,1.0,,1.0,
93661,,2.0,,1.0,
93662,,1.0,,1.0,
93663,,5.0,,1.0,
93664,,1.0,,2.0,
93665,,4.0,,3.0,
93666,,1.0,,1.0,
93667,,1.0,,1.0,
93668,,1.0,,2.0,
93669,,4.0,,2.0,
93670,,3.0,,2.0,
93671,,6.0,,1.0,
93672,,1.0,,1.0,
93673,,4.0,,2.0,
93674,,4.0,,1.0,
93675,,2.0,,2.0,
93676,,5.0,,2.0,
93677,,4.0,,2.0,
93678,,3.0,,1.0,
93679,,3.0,,2.0,
93680,,2.0,,1.0,
93681,,2.0,,2.0,
93682,,3.0,,2.0,
93683,,6.0,,2.0,
93684,,1.0,,1.0,
93685,,3.0,,2.0,
93686,,4.0,,3.0,
93687,,2.0,,2.0,
93688,,4.0,,1.0,
93689,,4.0,,2.0,
93690,,5.0,,2.0,
93691,,2.0,,3.0,
93692,,1.0,,1.0,
93693,,3.0,,2.0,
93694,,1.0,,2.0,
93695,,4.0,,2.0,
93696,,1.0,,1.0,
93697,,2.0,,2.0,
93698,,3.0,,1.0,
93699,,4.0,,3.0,
93700,,2.0,,1.0,
93701,,2.0,,2.0,
93702,,4.0,,4.0,
93703,,3.0,,1.0,
93704,,5.0,,2.0,
93705,,5.0,,1.0,
93706,,5.0,,2.0,
93707,,3.0,,4.0,
